989.43225,150.83488,1460,1
989.50757,150.74539,1480,1
989.6629,150.69756,1500,1
989.54773,150.65152,1520,1
989.35608,150.74075,1540,1
988.99213,150.5183,1560,1
989.08954,150.89334,1580,1
989.492,150.77994,1600,1
989.55542,150.75626,1620,1
989.44666,150.79907,1640,1
989.46838,150.78827,1660,1
989.51263,150.57497,1680,1
989.14905,150.00925,1700,1
989.49225,150.51675,1720,1
988.86121,150.23418,1740,1
989.46796,150.23454,1760,1
989.6286,150.32707,1780,1
989.69574,150.40967,1800,1
989.6167,150.21172,1820,1
989.65826,150.23845,1840,1
989.41968,150.13165,1860,1
989.55377,150.13673,1880,1
989.54541,150.18666,1900,1
989.65765,150.35202,1920,1
989.47107,150.33345,1940,1
989.63184,150.19908,1960,1
989.20148,150.13544,1980,1
988.87537,150.37459,2000,1
989.44049,150.12131,2020,1
989.51062,150.15186,2040,1
989.52106,150.14136,2060,1
989.10071,150.18994,2080,1
989.13568,149.99869,2100,1
989.50397,150.28767,2120,1
989.58807,150.49606,2140,1
989.24799,150.13557,2160,1
989.51849,150.03456,2180,1
989.23328,150.16139,2200,1
989.22382,149.97412,2220,1
989.08417,150.11302,2240,1
988.82745,150.37134,2260,1
989.08685,150.05669,2280,1
989.39142,150.08942,2300,1
989.19434,150.12209,2320,1
989.07202,150.12561,2340,1
989.3313,150.03966,2360,1
989.06335,150.10025,2380,1
989.34888,149.993,2400,1
989.11298,150.23705,2420,1
988.896,150.25899,2440,1
988.91309,150.85042,2460,1
988.90857,150.82204,2480,1
988.7616,150.63806,2500,1
989.05548,150.91821,2520,1
988.88367,150.40282,2540,1
989.09778,150.11417,2560,1
989.03064,149.98729,2580,1
989.01721,150.04225,2600,1
989.10443,150.01651,2620,1
989.04047,150.17267,2640,1
989.14783,150.02625,2660,1
988.8996,150.30392,2680,1
988.96564,150.196,2700,1
988.83905,150.49463,2720,1
988.79688,150.5244,2740,1
988.9184,150.14108,2760,1
988.81116,150.63782,2780,1
989.08386,150.01765,2800,1
989.35333,150.1552,2820,1
988.96277,150.18051,2840,1
988.9184,150.21011,2860,1
989.0094,149.92702,2880,1
988.97491,150.03972,2900,1
988.98267,150.00529,2920,1
989.0141,150.02623,2940,1
988.94495,150.03937,2960,1
988.95422,150.01758,2980,1
988.91864,150.0898,3000,1
988.95868,150.36684,3020,1
988.95874,150.37996,3040,1
988.84644,150.34065,3060,1
988.83539,150.56746,3080,1
988.854,150.24902,3100,1
988.97949,150.21162,3120,1
988.86047,150.28043,3140,1
989.43066,150.13295,3160,1
989.06262,150.12498,3180,1
988.94513,150.3643,3200,1
989.09503,150.2021,3220,1
989.46228,150.06339,3240,1
989.39636,150.19223,3260,1
989.24957,149.98576,3280,1
989.07446,150.05556,3300,1
989.39215,150.08408,3320,1
989.26099,150.1924,3340,1
989.26874,150.14355,3360,1
989.31354,150.17418,3380,1
989.42267,150.18825,3400,1
989.33765,150.12883,3420,1
989.32446,150.15752,3440,1
989.20331,150.13617,3460,1
989.27271,150.25253,3480,1
989.15601,150.1355,3500,1
988.79962,150.35011,3520,1
989.09302,150.01442,3540,1
988.83374,150.72121,3560,1
988.92017,150.13553,3580,1
989.04688,150.07777,3600,1
988.6452,150.54112,3620,1
988.75165,150.41133,3640,1
989.12457,150.97406,3660,1
989.14996,150.87398,3680,1
989.52698,150.76411,3700,1
989.42242,150.83388,3720,1
989.52783,150.68127,3740,1
988.9599,150.6907,3760,1
989.45685,150.8551,3780,1
989.36707,150.85654,3800,1
989.21338,150.75891,3820,1
989.18951,150.82703,3840,1
988.89648,150.66891,3860,1
989.15271,150.94286,3880,1
989.01617,150.51646,3900,1
989.38562,150.44052,3920,1
989.54913,150.5759,3940,1
989.85895,150.15587,3960,1
989.32715,149.84119,3980,1
989.03131,150.40439,4000,1
988.6723,150.56644,4020,1
988.41699,150.63652,4040,1
989.39337,150.84044,4060,1
989.53149,150.61375,4080,1
989.33856,150.97388,4100,1
989.59918,150.63368,4120,1
989.59039,150.7822,4140,1
989.35822,150.74429,4160,1
989.43085,150.82381,4180,1
989.46521,150.73134,4200,1
989.44232,150.81955,4220,1
989.30389,150.87102,4240,1
989.55145,150.36563,4260,1
989.54413,150.20731,4280,1
989.53235,150.16484,4300,1
989.50806,150.14304,4320,1
989.68579,150.37094,4340,1
989.65106,150.36975,4360,1
989.6189,150.6049,4380,1
989.51099,150.29404,4400,1
989.06836,150.14009,4420,1
989.43799,150.19862,4440,1
989.4375,150.27571,4460,1
989.65326,150.27119,4480,1
989.43561,150.18338,4500,1
989.13202,150.04257,4520,1
988.9906,150.17213,4540,1
989.18103,150.10759,4560,1
989.50757,150.24431,4580,1
989.59692,150.19125,4600,1
989.5556,150.28078,4620,1
989.61536,150.79865,4640,1
989.5166,150.41219,4660,1
989.15637,150.25795,4680,1
989.42816,150.15125,4700,1
989.30865,150.1431,4720,1
989.44293,150.05971,4740,1
989.07605,150.21667,4760,1
988.82434,150.60764,4780,1
989.03168,150.25822,4800,1
988.90051,150.44762,4820,1
988.82819,150.40697,4840,1
988.84564,150.64011,4860,1
988.75037,150.56586,4880,1
988.88007,150.45428,4900,1
988.99121,150.72791,4920,1
989.36523,150.9388,4940,1
989.2536,150.91431,4960,1
989.21649,150.91888,4980,1
989.13855,150.83755,5000,1
989.30493,150.92438,5020,1
989.33911,150.81149,5040,1
989.67755,150.59097,5060,1
989.32288,150.84349,5080,1
989.11047,150.84714,5100,1
989.47516,150.79143,5120,1
989.5387,150.24806,5140,1
989.64441,150.74609,5160,1
989.56445,150.34486,5180,1
989.4173,150.30365,5200,1
989.52728,150.11609,5220,1
989.68213,150.31929,5240,1
989.50836,150.10574,5260,1
989.6662,150.59196,5280,1
989.45795,150.33267,5300,1
989.22577,150.24702,5320,1
989.48859,150.22108,5340,1
989.5816,150.76344,5360,1
989.70349,150.6586,5380,1
989.57318,150.23235,5400,1
989.53662,150.29912,5420,1
989.3421,150.15967,5440,1
989.49664,150.38922,5460,1
989.42926,150.17438,5480,1
989.55585,150.17854,5500,1
988.95721,150.10455,5520,1
989.07617,150.01472,5540,1
989.64642,150.26593,5560,1
989.3736,150.15289,5580,1
989.57678,150.36403,5600,1
989.40582,150.10722,5620,1
989.56372,150.3521,5640,1
989.18268,150.0341,5660,1
988.9726,150.2511,5680,1
988.83478,150.30905,5700,1
988.77777,150.53114,5720,1
988.85956,150.63365,5740,1
988.92126,150.24419,5760,1
988.89923,150.48291,5780,1
988.89056,150.64301,5800,1
988.82227,150.76263,5820,1
988.91693,150.18913,5840,1
988.97437,150.42499,5860,1
988.9397,150.56122,5880,1
988.88202,150.33681,5900,1
989.16516,150.05571,5920,1
989.26001,150.12657,5940,1
988.82562,150.48265,5960,1
988.95856,150.75121,5980,1
988.88208,150.69096,6000,1
988.92773,150.45271,6020,1
988.85938,150.25407,6040,1
988.84857,150.54953,6060,1
988.89276,150.32274,6080,1
988.85156,150.53421,6100,1
988.79987,150.71315,6120,1
988.9928,150.09317,6140,1
988.93671,150.6996,6160,1
989.03259,150.88257,6180,1
988.91467,150.77261,6200,1
989.10638,150.90172,6220,1
988.9541,150.90131,6240,1
989.06085,151.05287,6260,1
988.86932,150.71335,6280,1
988.93378,150.82991,6300,1
989.14185,150.90292,6320,1
988.89716,150.85977,6340,1
988.93036,150.73424,6360,1
989.07727,150.96793,6380,1
989.58002,150.75616,6400,1
989.60815,150.81297,6420,1
989.57239,150.76653,6440,1
989.53003,150.57185,6460,1
989.50201,150.31194,6480,1
989.54413,150.29909,6500,1
989.34216,151.00787,6520,1
989.59192,150.39998,6540,1
989.55054,150.41751,6560,1
989.35907,150.87483,6580,1
989.43219,150.90329,6600,1
989.45685,150.84851,6620,1
989.55365,150.70647,6640,1
989.48309,150.91402,6660,1
989.60687,150.84131,6680,1
989.51935,150.68987,6700,1
989.63171,150.56294,6720,1
989.55371,150.72931,6740,1
989.60321,150.69823,6760,1
989.58264,150.89874,6780,1
989.53082,150.84952,6800,1
989.61725,150.55853,6820,1
989.4953,150.15096,6840,1
989.52051,150.13916,6860,1
989.58569,150.67456,6880,1
989.5719,150.73611,6900,1
989.47931,150.35547,6920,1
989.37268,150.10153,6940,1
989.42004,150.20108,6960,1
989.45447,150.85925,6980,1
989.43359,150.9639,7000,1
989.59985,150.73734,7020,1
989.67328,150.50409,7040,1
989.62604,150.42679,7060,1
989.28345,150.0903,7080,1
989.52338,150.38466,7100,1
989.68048,150.36368,7120,1
989.56079,150.80591,7140,1
989.57404,150.80493,7160,1
989.53552,150.89839,7180,1
989.56085,150.44077,7200,1
989.62146,150.69179,7220,1
989.66071,150.51334,7240,1
989.49359,150.19028,7260,1
989.39673,150.32513,7280,1
989.59045,150.71768,7300,1
989.70288,150.73932,7320,1
989.51678,150.86191,7340,1
989.54993,150.9261,7360,1
989.52509,150.55551,7380,1
989.50995,150.37338,7400,1
989.48511,150.17822,7420,1
989.60358,150.6149,7440,1
989.52783,150.81,7460,1
989.54486,150.79968,7480,1
989.56427,150.68962,7500,1
989.15936,150.75078,7520,1
988.82538,150.66429,7540,1
988.84216,150.46606,7560,1
988.97961,150.85344,7580,1
989.00116,150.71748,7600,1
989.03613,150.45842,7620,1
988.95892,150.46977,7640,1
989.03174,150.90627,7660,1
988.92395,150.79649,7680,1
988.91516,150.71649,7700,1
988.86713,150.78297,7720,1
989.16431,150.88248,7740,1
988.95898,150.90147,7760,1
989.19916,150.8154,7780,1
989.23566,151.01472,7800,1
988.97772,150.89339,7820,1
989.3161,151.0002,7840,1
988.94397,150.64943,7860,1
988.89362,150.69023,7880,1
988.89899,150.86702,7900,1
988.84399,150.49539,7920,1
988.96283,150.93761,7940,1
989.05963,150.90155,7960,1
988.83557,150.81874,7980,1
988.80963,150.6185,8000,1
988.90033,150.85973,8020,1
988.995,150.61472,8040,1
988.98279,150.24664,8060,1
988.83636,150.47145,8080,1
989.0401,150.23473,8100,1
989.05408,150.85016,8120,1
988.94043,150.7903,8140,1
988.9754,150.84822,8160,1
989.02216,150.8127,8180,1
988.87396,150.54431,8200,1
988.99695,150.82979,8220,1
988.9256,150.85503,8240,1
989.1145,150.81468,8260,1
988.96161,150.75877,8280,1
989.52478,150.58272,8300,1
989.54236,150.33257,8320,1
989.47137,150.39865,8340,1
989.34924,150.83238,8360,1
988.96564,150.76337,8380,1
989.18225,150.7392,8400,1
989.24847,150.9612,8420,1
989.13019,150.80919,8440,1
989.52686,150.86304,8460,1
989.56281,150.67033,8480,1
989.10175,150.89008,8500,1
989.06567,150.82394,8520,1
989.43231,150.90553,8540,1
989.62097,150.66864,8560,1
989.22131,150.65314,8580,1
989.33014,150.92117,8600,1
989.16681,150.72804,8620,1
989.39996,150.93993,8640,1
988.98553,150.79396,8660,1
989.22693,150.83157,8680,1
989.47565,150.819,8700,1
989.64117,150.71411,8720,1
989.60706,150.46175,8740,1
989.60345,150.7133,8760,1
989.55859,150.73979,8780,1
989.48694,150.81142,8800,1
989.54803,150.95671,8820,1
989.62628,150.72127,8840,1
989.56628,150.89612,8860,1
989.5542,150.76488,8880,1
989.55884,150.47354,8900,1
989.53973,150.56731,8920,1
989.57397,150.19766,8940,1
989.17438,150.19191,8960,1
989.54407,150.26437,8980,1
989.58917,150.24762,9000,1
989.61108,150.23709,9020,1
989.58545,150.27484,9040,1
989.54395,150.1635,9060,1
989.56775,150.24117,9080,1
989.55225,150.21715,9100,1
989.33032,150.27759,9120,1
989.48712,150.17386,9140,1
989.41937,150.20744,9160,1
989.31775,150.14655,9180,1
989.18475,150.18384,9200,1
989.55591,150.20564,9220,1
989.55231,150.05495,9240,1
989.28412,150.16318,9260,1
989.45496,150.12338,9280,1
989.33197,150.19359,9300,1
989.14514,150.05379,9320,1
989.52222,150.23065,9340,1
989.1778,150.11328,9360,1
989.00018,150.10217,9380,1
989.00818,150.18993,9400,1
989.02417,150.07863,9420,1
988.90875,150.13606,9440,1
989.08478,150.05701,9460,1
989.4787,150.19954,9480,1
989.05591,150.15263,9500,1
988.92401,150.34328,9520,1
988.82043,150.33833,9540,1
988.90955,150.2355,9560,1
989.11426,150.17548,9580,1
989.46594,150.1275,9600,1
989.51526,150.1353,9620,1
989.51953,150.15633,9640,1
989.26703,150.16006,9660,1
989.26221,150.0527,9680,1
988.97479,150.34497,9700,1
989.26349,150.09183,9720,1
988.93372,150.22705,9740,1
989.28284,150.1256,9760,1
989.44855,150.16432,9780,1
988.93018,150.39131,9800,1
988.92102,150.72736,9820,1
989.05792,150.11598,9840,1
989.20911,150.06929,9860,1
988.96356,150.14227,9880,1
988.90082,150.4576,9900,1
989.07147,150.85378,9920,1
989.21307,150.90665,9940,1
989.06091,151.02902,9960,1
989.22821,150.89859,9980,1
989.32709,150.91667,10000,1
988.90271,150.74265,10020,1
988.91559,150.60962,10040,1
988.85175,150.43875,10060,1
989.0498,150.87863,10080,1
989.05048,150.94008,10100,1
989.01984,150.77937,10120,1
989.10492,150.95172,10140,1
989.42419,150.88458,10160,1
989.12323,150.97832,10180,1
989.00439,150.88927,10200,1
988.83997,150.62949,10220,1
988.84637,150.48299,10240,1
988.9436,150.87659,10260,1
989.09229,150.90286,10280,1
988.8736,150.69336,10300,1
988.98462,150.99043,10320,1
989.17737,150.83943,10340,1
988.88171,150.83075,10360,1
989.11346,150.84969,10380,1
988.91071,150.51907,10400,1
988.93335,150.21559,10420,1
988.99341,150.9357,10440,1
988.88977,150.5799,10460,1
989.15247,150.88217,10480,1
989.2522,150.88921,10500,1
989.07452,150.8882,10520,1
988.99036,150.8591,10540,1
989.13342,150.9594,10560,1
989.40118,150.95229,10580,1
989.5282,150.79095,10600,1
988.88782,150.87747,10620,1
988.94434,150.66599,10640,1
988.98865,150.64742,10660,1
989.0481,150.22278,10680,1
988.56189,150.03659,10700,1
989.08307,150.22902,10720,1
989.36206,150.15984,10740,1
989.20929,150.62042,10760,1
989.24396,150.60193,10780,1
989.27625,150.91089,10800,1
989.26282,150.98225,10820,1
989.23865,150.98674,10840,1
989.10602,150.94934,10860,1
989.14801,150.89325,10880,1
988.85095,150.72363,10900,1
989.33929,150.78249,10920,1
989.12152,151.00551,10940,1
989.19763,150.92796,10960,1
988.90076,150.83443,10980,1
989.26538,150.87375,11000,1
989.19434,150.91249,11020,1
989.31683,150.71713,11040,1
989.29803,151.1765,11060,1
988.70654,151.22325,11080,1
988.36353,151.33423,11100,1
989.14374,150.95851,11120,1
988.91797,150.82184,11140,1
989.23773,150.96188,11160,1
989.19684,150.80473,11180,1
989.1839,151.01559,11200,1
989.3949,150.86378,11220,1
989.30811,150.91731,11240,1
989.23859,150.95874,11260,1
989.45349,150.83446,11280,1
989.49756,150.87592,11300,1
989.71545,150.56976,11320,1
989.53186,150.77849,11340,1
989.52844,150.60417,11360,1
989.53339,150.42371,11380,1
989.55658,150.34254,11400,1
989.58984,150.67433,11420,1
989.53485,150.19162,11440,1
989.44153,150.49408,11460,1
989.6015,150.64825,11480,1
989.54602,150.75998,11500,1
989.50684,150.55431,11520,1
989.6264,150.60777,11540,1
989.59686,150.45287,11560,1
989.57556,150.46759,11580,1
989.53064,150.20447,11600,1
989.37842,150.29448,11620,1
989.56342,150.49541,11640,1
989.31903,150.06909,11660,1
989.56525,150.5854,11680,1
989.57477,150.31857,11700,1
989.27295,150.10335,11720,1
989.409,150.08284,11740,1
989.47797,150.13136,11760,1
989.27502,150.2562,11780,1
989.52295,150.1662,11800,1
989.43738,150.20515,11820,1
989.59619,150.2847,11840,1
989.51331,150.20279,11860,1
989.2381,150.25995,11880,1
989.49927,150.33162,11900,1
989.22302,150.13071,11920,1
989.20447,150.13908,11940,1
989.05212,150.06628,11960,1
989.07385,150.09927,11980,1
989.25531,150.10353,12000,1
988.92639,150.31732,12020,1
989.07611,150.01755,12040,1
988.9975,150.10593,12060,1
989.01331,150.18085,12080,1
989.10809,150.06177,12100,1
989.24402,150.08005,12120,1
988.89246,150.32823,12140,1
988.91443,150.49983,12160,1
989.07013,150.10066,12180,1
988.96912,150.14496,12200,1
988.95801,150.11699,12220,1
989.0462,150.16472,12240,1
988.93536,150.172,12260,1
988.98816,150.09465,12280,1
988.98004,150.31451,12300,1
988.80914,150.5636,12320,1
989.27325,150.14165,12340,1
989.10791,150.0506,12360,1
989.03809,150.22644,12380,1
989.0752,150.10921,12400,1
989.26447,150.0778,12420,1
989.12543,150.30527,12440,1
989.49225,150.02507,12460,1
989.55945,150.1516,12480,1
989.25317,150.04062,12500,1
989.1358,150.14896,12520,1
988.92169,150.39407,12540,1
989.1698,150.2645,12560,1
989.52161,150.08739,12580,1
989.07391,150.14246,12600,1
988.95953,150.16597,12620,1
988.99866,150.18231,12640,1
988.9632,150.11618,12660,1
989.01465,150.11946,12680,1
989.07098,150.14989,12700,1
988.92334,150.13255,12720,1
989.35028,150.16949,12740,1
989.65485,150.14696,12760,1
989.51575,150.1524,12780,1
989.00232,150.2816,12800,1
988.99634,150.68835,12820,1
988.90173,150.7408,12840,1
988.93732,150.64125,12860,1
988.96417,150.62744,12880,1
989.40448,150.76448,12900,1
988.90436,150.67737,12920,1
988.90118,150.47566,12940,1
989.09436,150.88408,12960,1
989.55231,150.67021,12980,1
989.50635,150.70641,13000,1
989.23572,150.88072,13020,1
989.63654,150.46141,13040,1
989.48254,150.85068,13060,1
989.66132,150.66795,13080,1
989.73523,150.5903,13100,1
989.61658,150.42653,13120,1
989.69904,150.49632,13140,1
989.57715,150.68683,13160,1
989.47314,150.24507,13180,1
989.6499,150.50284,13200,1
989.66846,150.51385,13220,1
989.6618,150.39784,13240,1
989.58368,150.34959,13260,1
989.60675,150.47971,13280,1
989.66486,150.72392,13300,1
989.67517,150.56346,13320,1
989.65167,150.50058,13340,1
989.57117,150.45381,13360,1
989.63544,150.37047,13380,1
989.53937,150.37091,13400,1
989.69293,150.27684,13420,1
989.30786,150.45642,13440,1
989.09583,150.22304,13460,1
989.50171,150.19212,13480,1
989.67651,150.55159,13500,1
989.37006,150.20677,13520,1
989.34717,150.22426,13540,1
989.02258,150.16881,13560,1
988.92096,150.14786,13580,1
989.02057,150.09657,13600,1
989.02502,150.24689,13620,1
988.90918,150.15144,13640,1
988.96881,150.21405,13660,1
988.98199,150.13846,13680,1
988.98621,150.20485,13700,1
988.9856,150.16791,13720,1
988.9223,150.14626,13740,1
989.04596,150.19385,13760,1
989.15869,150.0524,13780,1
988.98676,150.31079,13800,1
989.06323,150.27071,13820,1
989.04657,150.33888,13840,1
988.92584,150.25002,13860,1
989.06543,150.21132,13880,1
988.83655,150.35069,13900,1
988.96002,150.23672,13920,1
989.01367,150.1722,13940,1
988.94073,150.38921,13960,1
988.99316,150.27695,13980,1
988.8017,150.59796,14000,1
989.0011,150.79123,14020,1
988.89874,150.57968,14040,1
989.08618,150.26599,14060,1
989.0575,150.25854,14080,1
989.02527,150.85094,14100,1
989.22357,151.00575,14120,1
988.9151,150.85103,14140,1
989.08881,150.89563,14160,1
989.14227,150.72638,14180,1
988.90332,150.79927,14200,1
988.85724,150.6828,14220,1
989.25348,150.9254,14240,1
989.35895,150.84508,14260,1
989.41187,150.99835,14280,1
989.57861,150.43271,14300,1
989.58844,150.4325,14320,1
989.65387,150.53526,14340,1
989.52649,150.33347,14360,1
989.09149,150.23622,14380,1
989.23969,150.06866,14400,1
989.13239,150.10513,14420,1
989.26855,150.06175,14440,1
989.1535,150.1562,14460,1
989.20099,150.13457,14480,1
989.1571,150.1813,14500,1
989.11346,150.10323,14520,1
989.0437,150.19771,14540,1
988.92731,150.21092,14560,1
989.07111,150.22021,14580,1
988.94708,150.25182,14600,1
988.86829,150.51526,14620,1
988.80469,150.57062,14640,1
988.89734,150.54448,14660,1
989.35126,150.11009,14680,1
989.03888,150.18857,14700,1
989.11713,150.16202,14720,1
988.95215,150.13225,14740,1
988.93634,150.34633,14760,1
989.04578,150.28154,14780,1
989.2193,150.1973,14800,1
989.06525,150.18694,14820,1
989.05646,150.03436,14840,1
989.00165,150.13972,14860,1
989.21057,150.0984,14880,1
989.20728,150.25858,14900,1
989.04266,150.11395,14920,1
989.10107,150.28148,14940,1
989.05414,150.11633,14960,1
989.0307,150.20155,14980,1
989.15106,150.05211,15000,1
988.84552,150.6987,15020,1
989.06665,150.3524,15040,1
989.32513,150.08536,15060,1
988.96442,150.28848,15080,1
989.08972,150.11238,15100,1
989.08301,150.31331,15120,1
989.10193,150.16298,15140,1
989.14337,150.23477,15160,1
989.06787,150.15327,15180,1
988.98975,150.24678,15200,1
989.01538,150.13994,15220,1
989.0976,150.16104,15240,1
988.96228,150.2506,15260,1
989.07349,150.25922,15280,1
989.09766,150.39185,15300,1
989.00873,150.25609,15320,1
989.0993,150.60559,15340,1
988.98059,150.698,15360,1
988.88373,150.74387,15380,1
988.91638,150.52808,15400,1
989.06128,150.89371,15420,1
989.31262,150.82953,15440,1
989.01801,150.85503,15460,1
988.84155,150.63625,15480,1
988.96326,150.30424,15500,1
988.94769,150.26219,15520,1
989.02045,150.60764,15540,1
989.23151,151.00806,15560,1
988.98254,150.59358,15580,1
988.97083,150.78651,15600,1
989.159,150.84479,15620,1
988.82904,150.68056,15640,1
989.29358,150.91951,15660,1
988.93817,150.4767,15680,1
988.92908,150.66254,15700,1
988.9939,150.46234,15720,1
988.94092,150.35396,15740,1
989.01166,150.73083,15760,1
989.08051,150.81236,15780,1
988.98572,150.37556,15800,1
989.08337,150.37781,15820,1
988.86359,150.65237,15840,1
989.02692,150.73331,15860,1
989.01904,150.82306,15880,1
989.36316,150.75101,15900,1
989.29089,150.86104,15920,1
988.9151,150.76692,15940,1
988.99976,150.68892,15960,1
989.38104,150.86972,15980,1
989.35638,150.97845,16000,1
988.98602,150.66226,16020,1
989.04138,150.8907,16040,1
989.12231,150.8175,16060,1
988.92938,150.67456,16080,1
988.90338,150.49481,16100,1
989.02374,150.82808,16120,1
989.24603,151.01161,16140,1
989.36469,150.96602,16160,1
989.35217,150.93484,16180,1
989.34564,150.85701,16200,1
989.31519,151.03711,16220,1
989.56,150.69284,16240,1
989.2298,151.02608,16260,1
989.33142,150.91299,16280,1
989.2973,150.96684,16300,1
989.21014,150.86671,16320,1
989.26428,150.91376,16340,1
989.24213,150.94431,16360,1
989.20935,150.88757,16380,1
989.40784,150.81674,16400,1
989.64105,150.43596,16420,1
989.39331,150.95305,16440,1
989.29285,150.95979,16460,1
989.52496,150.94388,16480,1
989.63947,150.46375,16500,1
989.59692,150.66913,16520,1
989.49115,150.83583,16540,1
989.62024,150.3791,16560,1
989.51514,150.31224,16580,1
989.1908,150.18538,16600,1
989.36389,150.17657,16620,1
989.1413,150.19469,16640,1
988.8902,150.73012,16660,1
989.09161,150.20366,16680,1
988.96643,150.27348,16700,1
989.02783,150.41348,16720,1
988.83795,150.7403,16740,1
988.90094,150.55264,16760,1
988.88733,150.2303,16780,1
989.00177,150.14787,16800,1
989.04431,150.0723,16820,1
989.16821,150.22105,16840,1
989.08429,150.1624,16860,1
989.08118,150.23332,16880,1
989.13647,150.12538,16900,1
989.30554,150.23625,16920,1
988.90631,150.19817,16940,1
989.06055,150.20557,16960,1
988.85693,150.60397,16980,1
988.94867,150.7435,17000,1
989.00403,150.80698,17020,1
988.80804,150.65584,17040,1
988.94269,150.79478,17060,1
988.9101,150.61005,17080,1
988.8454,150.78841,17100,1
989.3056,150.76085,17120,1
989.2724,150.93871,17140,1
988.90961,150.79366,17160,1
989.27344,151.00848,17180,1
989.13361,150.85664,17200,1
989.26233,150.96156,17220,1
989.02203,150.83157,17240,1
989.07928,150.89194,17260,1
989.06702,150.95912,17280,1
989.57391,150.73634,17300,1
989.64368,150.49413,17320,1
989.58667,150.53499,17340,1
989.39594,150.97424,17360,1
989.20807,150.96896,17380,1
989.61169,150.80923,17400,1
989.43207,150.88095,17420,1
989.5824,150.84688,17440,1
989.52344,150.85699,17460,1
989.15369,150.85533,17480,1
988.80078,150.75215,17500,1
988.86676,150.60085,17520,1
988.99884,150.82806,17540,1
989.11646,150.81348,17560,1
989.06891,150.87683,17580,1
988.84637,150.67914,17600,1
989.18921,150.93129,17620,1
989.00702,150.79593,17640,1
989.40765,151.03665,17660,1
989.30804,150.98219,17680,1
989.49615,150.85541,17700,1
989.64935,150.57654,17720,1
989.56281,150.63457,17740,1
989.7182,150.70935,17760,1
989.59729,150.80284,17780,1
989.51135,150.87479,17800,1
989.37109,150.95871,17820,1
989.41302,150.99165,17840,1
989.37982,150.89705,17860,1
989.68439,150.57329,17880,1
989.51025,150.91333,17900,1
989.5058,150.85959,17920,1
989.56116,150.9256,17940,1
989.47565,150.79546,17960,1
989.44104,151.00761,17980,1
989.64478,150.5233,18000,1
989.63391,150.57573,18020,1
989.66425,150.50238,18040,1
989.46796,150.86182,18060,1
989.51453,150.88278,18080,1
989.44165,150.91901,18100,1
989.646,150.69849,18120,1
989.83002,150.47554,18140,1
989.68182,150.55151,18160,1
989.66016,150.60115,18180,1
989.7038,150.59364,18200,1
989.57391,150.55672,18220,1
989.46515,150.98436,18240,1
989.42993,150.81541,18260,1
989.45605,150.86584,18280,1
989.61548,150.43257,18300,1
989.5661,150.62381,18320,1
989.45007,150.9666,18340,1
989.35236,150.9547,18360,1
989.4353,150.88208,18380,1
989.09338,150.85518,18400,1
989.4364,150.70772,18420,1
989.58282,150.46188,18440,1
989.56238,150.90962,18460,1
989.49292,150.78378,18480,1
989.57294,150.74323,18500,1
989.57825,150.83098,18520,1
989.60632,150.41748,18540,1
989.54895,150.68019,18560,1
989.63116,150.78732,18580,1
989.63373,150.69528,18600,1
989.5705,150.69763,18620,1
989.44043,150.98216,18640,1
989.42847,150.96161,18660,1
989.56726,150.63283,18680,1
989.48492,150.95383,18700,1
989.59552,150.77124,18720,1
