989.15271,150.94286
989.01617,150.51646
989.38562,150.44052
989.54913,150.5759
989.85895,150.15587
989.32715,149.84119
989.03131,150.40439
988.6723,150.56644
988.41699,150.63652
989.39337,150.84044
989.53149,150.61375
989.33856,150.97388
989.59918,150.63368
989.59039,150.7822
989.35822,150.74429
989.43085,150.82381
989.46521,150.73134
989.44232,150.81955
989.30389,150.87102
989.55145,150.36563
989.54413,150.20731
989.53235,150.16484
989.50806,150.14304
989.68579,150.37094
989.65106,150.36975
989.6189,150.6049
989.51099,150.29404
989.06836,150.14009
989.43799,150.19862
989.4375,150.27571
989.65326,150.27119
989.43561,150.18338
989.13202,150.04257
988.9906,150.17213
989.18103,150.10759
989.50757,150.24431
989.59692,150.19125
989.5556,150.28078
989.61536,150.79865
989.5166,150.41219
989.15637,150.25795
989.42816,150.15125
989.30865,150.1431
989.44293,150.05971
989.07605,150.21667
988.82434,150.60764
989.03168,150.25822
988.90051,150.44762
988.82819,150.40697
988.84564,150.64011
988.75037,150.56586
988.88007,150.45428
988.99121,150.72791
989.36523,150.9388
989.2536,150.91431
989.21649,150.91888
989.13855,150.83755
989.30493,150.92438
989.33911,150.81149
989.67755,150.59097
989.32288,150.84349
989.11047,150.84714
989.47516,150.79143
989.5387,150.24806
989.64441,150.74609
989.56445,150.34486
989.4173,150.30365
989.52728,150.11609
989.68213,150.31929
989.50836,150.10574
989.6662,150.59196
989.45795,150.33267
989.22577,150.24702
989.48859,150.22108
989.5816,150.76344
989.70349,150.6586
989.57318,150.23235
989.53662,150.29912
989.3421,150.15967
989.49664,150.38922
989.42926,150.17438
989.55585,150.17854
988.95721,150.10455
989.07617,150.01472
989.64642,150.26593
989.3736,150.15289
989.57678,150.36403
989.40582,150.10722
989.56372,150.3521
989.18268,150.0341
988.9726,150.2511
988.83478,150.30905
988.77777,150.53114
988.85956,150.63365
988.92126,150.24419
988.89923,150.48291
988.89056,150.64301
988.82227,150.76263
988.91693,150.18913
988.97437,150.42499
988.9397,150.56122
988.88202,150.33681
989.16516,150.05571
989.26001,150.12657
988.82562,150.48265
988.95856,150.75121
988.88208,150.69096
988.92773,150.45271
988.85938,150.25407
988.84857,150.54953
988.89276,150.32274
988.85156,150.53421
988.79987,150.71315
988.9928,150.09317
988.93671,150.6996
989.03259,150.88257
988.91467,150.77261
989.10638,150.90172
988.9541,150.90131
989.06085,151.05287
988.86932,150.71335
988.93378,150.82991
989.14185,150.90292
988.89716,150.85977
988.93036,150.73424
989.07727,150.96793
989.58002,150.75616
989.60815,150.81297
989.57239,150.76653
989.53003,150.57185
989.50201,150.31194
989.54413,150.29909
989.34216,151.00787
989.59192,150.39998
989.55054,150.41751
989.35907,150.87483
989.43219,150.90329
989.45685,150.84851
989.55365,150.70647
989.48309,150.91402
989.60687,150.84131
989.51935,150.68987
989.63171,150.56294
989.55371,150.72931
989.60321,150.69823
989.58264,150.89874
989.53082,150.84952
989.61725,150.55853
989.4953,150.15096
989.52051,150.13916
989.58569,150.67456
989.5719,150.73611
989.47931,150.35547
989.37268,150.10153
989.42004,150.20108
989.45447,150.85925
989.43359,150.9639
989.59985,150.73734
989.67328,150.50409
989.62604,150.42679
989.28345,150.0903
989.52338,150.38466
989.68048,150.36368
989.56079,150.80591
989.57404,150.80493
989.53552,150.89839
989.56085,150.44077
989.62146,150.69179
989.66071,150.51334
989.49359,150.19028
989.39673,150.32513
989.59045,150.71768
989.70288,150.73932
989.51678,150.86191
989.54993,150.9261
989.52509,150.55551
989.50995,150.37338
989.48511,150.17822
989.60358,150.6149
989.52783,150.81
989.54486,150.79968
989.56427,150.68962
989.15936,150.75078
988.82538,150.66429
988.84216,150.46606
988.97961,150.85344
989.00116,150.71748
989.03613,150.45842
988.95892,150.46977
989.03174,150.90627
988.92395,150.79649
988.91516,150.71649
988.86713,150.78297
989.16431,150.88248
988.95898,150.90147
989.19916,150.8154
989.23566,151.01472
988.97772,150.89339
989.3161,151.0002
988.94397,150.64943
988.89362,150.69023
988.89899,150.86702
988.84399,150.49539
988.96283,150.93761
989.05963,150.90155
988.83557,150.81874
988.80963,150.6185
988.90033,150.85973
988.995,150.61472
988.98279,150.24664
988.83636,150.47145
989.0401,150.23473
989.05408,150.85016
988.94043,150.7903
988.9754,150.84822
989.02216,150.8127
988.87396,150.54431
988.99695,150.82979
988.9256,150.85503
989.1145,150.81468
988.96161,150.75877
989.52478,150.58272
989.54236,150.33257
989.47137,150.39865
989.34924,150.83238
988.96564,150.76337
989.18225,150.7392
989.24847,150.9612
989.13019,150.80919
989.52686,150.86304
989.56281,150.67033
989.10175,150.89008
989.06567,150.82394
989.43231,150.90553
989.62097,150.66864
989.22131,150.65314
989.33014,150.92117
989.16681,150.72804
989.39996,150.93993
988.98553,150.79396
989.22693,150.83157
989.47565,150.819
989.64117,150.71411
989.60706,150.46175
989.60345,150.7133
989.55859,150.73979
989.48694,150.81142
989.54803,150.95671
989.62628,150.72127
989.56628,150.89612
989.5542,150.76488
989.55884,150.47354
989.53973,150.56731
989.57397,150.19766
989.17438,150.19191
989.54407,150.26437
989.58917,150.24762
989.61108,150.23709
989.58545,150.27484
989.54395,150.1635
989.56775,150.24117
989.55225,150.21715
989.33032,150.27759
989.48712,150.17386
989.41937,150.20744
989.31775,150.14655
989.18475,150.18384
989.55591,150.20564
989.55231,150.05495
989.28412,150.16318
989.45496,150.12338
989.33197,150.19359
989.14514,150.05379
989.52222,150.23065
989.1778,150.11328
989.00018,150.10217
989.00818,150.18993
989.02417,150.07863
988.90875,150.13606
989.08478,150.05701
989.4787,150.19954
989.05591,150.15263
988.92401,150.34328
988.82043,150.33833
988.90955,150.2355
989.11426,150.17548
989.46594,150.1275
989.51526,150.1353
989.51953,150.15633
989.26703,150.16006
989.26221,150.0527
988.97479,150.34497
989.26349,150.09183
988.93372,150.22705
989.28284,150.1256
989.44855,150.16432
988.93018,150.39131
988.92102,150.72736
989.05792,150.11598
989.20911,150.06929
988.96356,150.14227
988.90082,150.4576
989.07147,150.85378
989.21307,150.90665
989.06091,151.02902
989.22821,150.89859
989.32709,150.91667
988.90271,150.74265
988.91559,150.60962
988.85175,150.43875
989.0498,150.87863
989.05048,150.94008
989.01984,150.77937
989.10492,150.95172
989.42419,150.88458
989.12323,150.97832
989.00439,150.88927
988.83997,150.62949
988.84637,150.48299
988.9436,150.87659
989.09229,150.90286
988.8736,150.69336
988.98462,150.99043
989.17737,150.83943
988.88171,150.83075
989.11346,150.84969
988.91071,150.51907
988.93335,150.21559
988.99341,150.9357
988.88977,150.5799
989.15247,150.88217
989.2522,150.88921
989.07452,150.8882
988.99036,150.8591
989.13342,150.9594
989.40118,150.95229
989.5282,150.79095
988.88782,150.87747
988.94434,150.66599
988.98865,150.64742
989.0481,150.22278
988.56189,150.03659
989.08307,150.22902
989.36206,150.15984
989.20929,150.62042
989.24396,150.60193
989.27625,150.91089
989.26282,150.98225
989.23865,150.98674
989.10602,150.94934
989.14801,150.89325
988.85095,150.72363
989.33929,150.78249
989.12152,151.00551
989.19763,150.92796
988.90076,150.83443
989.26538,150.87375
989.19434,150.91249
989.31683,150.71713
989.29803,151.1765
988.70654,151.22325
988.36353,151.33423
989.14374,150.95851
988.91797,150.82184
989.23773,150.96188
989.19684,150.80473
989.1839,151.01559
989.3949,150.86378
989.30811,150.91731
989.23859,150.95874
989.45349,150.83446
989.49756,150.87592
989.71545,150.56976
989.53186,150.77849
989.52844,150.60417
989.53339,150.42371
989.55658,150.34254
989.58984,150.67433
989.53485,150.19162
989.44153,150.49408
989.6015,150.64825
989.54602,150.75998
989.50684,150.55431
989.6264,150.60777
989.59686,150.45287
989.57556,150.46759
989.53064,150.20447
989.37842,150.29448
989.56342,150.49541
989.31903,150.06909
989.56525,150.5854
989.57477,150.31857
989.27295,150.10335
989.409,150.08284
989.47797,150.13136
989.27502,150.2562
989.52295,150.1662
989.43738,150.20515
989.59619,150.2847
989.51331,150.20279
989.2381,150.25995
989.49927,150.33162
989.22302,150.13071
989.20447,150.13908
989.05212,150.06628
989.07385,150.09927
989.25531,150.10353
988.92639,150.31732
989.07611,150.01755
988.9975,150.10593
989.01331,150.18085
989.10809,150.06177
989.24402,150.08005
988.89246,150.32823
988.91443,150.49983
989.07013,150.10066
988.96912,150.14496
988.95801,150.11699
989.0462,150.16472
988.93536,150.172
988.98816,150.09465
988.98004,150.31451
988.80914,150.5636
989.27325,150.14165
989.10791,150.0506
989.03809,150.22644
989.0752,150.10921
989.26447,150.0778
989.12543,150.30527
989.49225,150.02507
989.55945,150.1516
989.25317,150.04062
989.1358,150.14896
988.92169,150.39407
989.1698,150.2645
989.52161,150.08739
989.07391,150.14246
988.95953,150.16597
988.99866,150.18231
988.9632,150.11618
989.01465,150.11946
989.07098,150.14989
988.92334,150.13255
989.35028,150.16949
989.65485,150.14696
989.51575,150.1524
989.00232,150.2816
988.99634,150.68835
988.90173,150.7408
988.93732,150.64125
988.96417,150.62744
989.40448,150.76448
988.90436,150.67737
988.90118,150.47566
989.09436,150.88408
989.55231,150.67021
989.50635,150.70641
989.23572,150.88072
989.63654,150.46141
989.48254,150.85068
989.66132,150.66795
989.73523,150.5903
989.61658,150.42653
989.69904,150.49632
989.57715,150.68683
989.47314,150.24507
989.6499,150.50284
989.66846,150.51385
989.6618,150.39784
989.58368,150.34959
989.60675,150.47971
989.66486,150.72392
989.67517,150.56346
989.65167,150.50058
989.57117,150.45381
989.63544,150.37047
989.53937,150.37091
989.69293,150.27684
989.30786,150.45642
989.09583,150.22304
989.50171,150.19212
989.67651,150.55159
989.37006,150.20677
989.34717,150.22426
989.02258,150.16881
988.92096,150.14786
989.02057,150.09657
989.02502,150.24689
988.90918,150.15144
988.96881,150.21405
988.98199,150.13846
988.98621,150.20485
988.9856,150.16791
988.9223,150.14626
989.04596,150.19385
989.15869,150.0524
988.98676,150.31079
989.06323,150.27071
989.04657,150.33888
988.92584,150.25002
989.06543,150.21132
988.83655,150.35069
988.96002,150.23672
989.01367,150.1722
988.94073,150.38921
988.99316,150.27695
988.8017,150.59796
989.0011,150.79123
988.89874,150.57968
989.08618,150.26599
989.0575,150.25854
989.02527,150.85094
989.22357,151.00575
988.9151,150.85103
989.08881,150.89563
989.14227,150.72638
988.90332,150.79927
988.85724,150.6828
989.25348,150.9254
989.35895,150.84508
989.41187,150.99835
989.57861,150.43271
989.58844,150.4325
989.65387,150.53526
989.52649,150.33347
989.09149,150.23622
989.23969,150.06866
989.13239,150.10513
989.26855,150.06175
989.1535,150.1562
989.20099,150.13457
989.1571,150.1813
989.11346,150.10323
989.0437,150.19771
988.92731,150.21092
989.07111,150.22021
988.94708,150.25182
988.86829,150.51526
988.80469,150.57062
988.89734,150.54448
989.35126,150.11009
989.03888,150.18857
989.11713,150.16202
988.95215,150.13225
988.93634,150.34633
989.04578,150.28154
989.2193,150.1973
989.06525,150.18694
989.05646,150.03436
989.00165,150.13972
989.21057,150.0984
989.20728,150.25858
989.04266,150.11395
989.10107,150.28148
989.05414,150.11633
989.0307,150.20155
989.15106,150.05211
988.84552,150.6987
989.06665,150.3524
989.32513,150.08536
988.96442,150.28848
989.08972,150.11238
989.08301,150.31331
989.10193,150.16298
989.14337,150.23477
989.06787,150.15327
988.98975,150.24678
989.01538,150.13994
989.0976,150.16104
988.96228,150.2506
989.07349,150.25922
989.09766,150.39185
989.00873,150.25609
989.0993,150.60559
988.98059,150.698
988.88373,150.74387
988.91638,150.52808
989.06128,150.89371
989.31262,150.82953
989.01801,150.85503
988.84155,150.63625
988.96326,150.30424
988.94769,150.26219
989.02045,150.60764
989.23151,151.00806
988.98254,150.59358
988.97083,150.78651
989.159,150.84479
988.82904,150.68056
989.29358,150.91951
988.93817,150.4767
988.92908,150.66254
988.9939,150.46234
988.94092,150.35396
989.01166,150.73083
989.08051,150.81236
988.98572,150.37556
989.08337,150.37781
988.86359,150.65237
989.02692,150.73331
989.01904,150.82306
989.36316,150.75101
989.29089,150.86104
988.9151,150.76692
988.99976,150.68892
989.38104,150.86972
989.35638,150.97845
988.98602,150.66226
989.04138,150.8907
989.12231,150.8175
988.92938,150.67456
988.90338,150.49481
989.02374,150.82808
989.24603,151.01161
989.36469,150.96602
989.35217,150.93484
989.34564,150.85701
989.31519,151.03711
989.56,150.69284
989.2298,151.02608
989.33142,150.91299
989.2973,150.96684
989.21014,150.86671
989.26428,150.91376
989.24213,150.94431
989.20935,150.88757
989.40784,150.81674
989.64105,150.43596
989.39331,150.95305
989.29285,150.95979
989.52496,150.94388
989.63947,150.46375
989.59692,150.66913
989.49115,150.83583
989.62024,150.3791
989.51514,150.31224
989.1908,150.18538
989.36389,150.17657
989.1413,150.19469
988.8902,150.73012
989.09161,150.20366
988.96643,150.27348
989.02783,150.41348
988.83795,150.7403
988.90094,150.55264
988.88733,150.2303
989.00177,150.14787
989.04431,150.0723
989.16821,150.22105
989.08429,150.1624
989.08118,150.23332
989.13647,150.12538
989.30554,150.23625
988.90631,150.19817
989.06055,150.20557
988.85693,150.60397
988.94867,150.7435
989.00403,150.80698
988.80804,150.65584
988.94269,150.79478
988.9101,150.61005
988.8454,150.78841
989.3056,150.76085
989.2724,150.93871
988.90961,150.79366
989.27344,151.00848
989.13361,150.85664
989.26233,150.96156
989.02203,150.83157
989.07928,150.89194
989.06702,150.95912
989.57391,150.73634
989.64368,150.49413
989.58667,150.53499
989.39594,150.97424
989.20807,150.96896
989.61169,150.80923
989.43207,150.88095
989.5824,150.84688
989.52344,150.85699
989.15369,150.85533
988.80078,150.75215
988.86676,150.60085
988.99884,150.82806
989.11646,150.81348
989.06891,150.87683
988.84637,150.67914
989.18921,150.93129
989.00702,150.79593
989.40765,151.03665
989.30804,150.98219
989.49615,150.85541
989.64935,150.57654
989.56281,150.63457
989.7182,150.70935
989.59729,150.80284
989.51135,150.87479
989.37109,150.95871
989.41302,150.99165
989.37982,150.89705
989.68439,150.57329
989.51025,150.91333
989.5058,150.85959
989.56116,150.9256
989.47565,150.79546
989.44104,151.00761
989.64478,150.5233
989.63391,150.57573
989.66425,150.50238
989.46796,150.86182
989.51453,150.88278
989.44165,150.91901
989.646,150.69849
989.83002,150.47554
989.68182,150.55151
989.66016,150.60115
989.7038,150.59364
989.57391,150.55672
989.46515,150.98436
989.42993,150.81541
989.45605,150.86584
989.61548,150.43257
989.5661,150.62381
989.45007,150.9666
989.35236,150.9547
989.4353,150.88208
989.09338,150.85518
989.4364,150.70772
989.58282,150.46188
989.56238,150.90962
989.49292,150.78378
989.57294,150.74323
989.57825,150.83098
989.60632,150.41748
989.54895,150.68019
989.63116,150.78732
989.63373,150.69528
989.5705,150.69763
989.44043,150.98216
989.42847,150.96161
989.56726,150.63283
989.48492,150.95383
989.59552,150.77124
989.55469,150.74222
989.55157,150.63974
989.31927,150.14688
989.23907,150.1425
989.10669,150.29025
989.35901,150.33371
989.58081,150.4716
989.61511,150.21144
989.44745,150.2325
989.07001,150.12434
989.09198,150.17876
989.51404,150.29385
989.59039,150.351
989.53296,150.25497
989.09601,150.28073
989.03259,150.15112
989.11731,150.11877
989.12842,150.18323
989.13513,150.13202
989.12274,150.18123
989.00348,150.24448
989.05798,150.27695
989.06873,150.24405
989.02747,150.17299
989.15363,150.2446
989.01691,150.10429
989.14777,150.27248
989.03442,150.14449
989.1142,150.18507
989.04456,150.17671
989.20337,150.19872
989.11218,150.15108
989.0415,150.21344
988.92169,150.57329
988.83075,150.42688
988.90564,150.40019
988.9613,150.70441
988.95721,150.36574
988.95886,150.27371
988.95764,150.40997
988.92133,150.26756
988.9079,150.47
989.02173,150.72603
989.31311,150.96359
989.31433,151.01234
989.35376,150.89491
989.26013,150.98004
989.3996,150.89424
989.35443,150.97237
989.31812,150.88855
989.62866,150.67122
989.61243,150.47079
989.599,150.61736
989.64056,150.50758
989.63519,150.48599
989.47888,150.40271
989.69354,150.50479
989.63586,150.72748
989.49731,150.88255
989.45697,151.00409
989.31726,151.00441
989.6225,150.66978
989.46619,150.81885
989.61816,150.60471
989.45972,150.86058
989.46631,150.92606
989.45599,150.91405
989.62531,150.80231
989.50397,150.81633
989.29797,150.89247
989.58813,150.72859
989.61829,150.54944
989.41241,150.89665
989.50537,150.71124
989.54944,150.79008
989.66821,150.55127
989.43445,150.87883
989.46881,150.85512
989.4386,150.77866
989.40991,151.04659
989.49109,150.86734
989.48584,150.90561
989.6767,150.57803
989.64258,150.60434
989.47424,150.89967
989.4314,150.97894
989.56726,150.68546
989.52252,150.92586
989.38763,151.03226
989.34235,150.98
989.00024,150.90355
989.32477,150.93744
989.47009,151.02959
989.39105,150.96452
989.40881,151.00208
989.03436,150.87991
989.07208,150.87689
989.08997,150.91507
989.50885,150.82742
989.68829,150.57051
989.57672,150.66284
989.55121,150.42052
989.65558,150.47404
989.58765,150.34274
989.56805,150.33398
989.5506,150.33527
989.24762,150.18497
989.14569,150.18861
989.57458,150.26959
989.54865,150.28378
989.23749,150.18472
989.24841,150.15254
989.18439,150.20677
989.27502,150.18707
989.12683,150.32147
989.08154,150.08923
989.03918,150.1946
989.14789,150.19395
989.07147,150.20255
989.05603,150.21107
989.16492,150.16196
989.21857,150.13771
989.14276,150.14565
989.29028,150.21495
989.55164,150.18365
989.52454,150.23376
989.37469,150.21028
989.52008,150.28262
989.61261,150.32263
989.13959,150.19331
989.0744,150.13879
989.21167,150.18628
989.05542,150.25299
988.98157,150.34624
988.92096,150.41739
989.06683,150.14967
988.97913,150.32269
989.05969,150.1563
989.11072,150.31908
989.09259,150.15891
989.03711,150.2561
988.87781,150.22995
988.93073,150.21269
988.98035,150.2415
989.05829,150.22736
989.09467,150.27237
989.06091,150.15067
989.1734,150.2767
988.94348,150.23254
989.177,150.2133
989.02374,150.17473
989.08862,150.25702
989.09326,150.09773
989.10675,150.16173
988.97333,150.33432
989.05841,150.20525
989.14221,150.17169
989.13788,150.19183
989.08679,150.22803
988.95636,150.21063
989.11932,150.34976
988.8194,150.52971
989.03003,150.26782
989.04767,150.18875
989.03113,150.19824
989.05737,150.19318
988.88556,150.22498
988.94733,150.44704
988.86682,150.59872
988.84735,150.7429
988.85925,150.71846
988.94727,150.80022
989.11237,150.88597
988.89941,150.78787
988.88324,150.78932
988.97925,150.7509
988.89856,150.8465
988.91003,150.7384
988.90546,150.71785
989.21814,151.01346
989.17334,150.95158
988.87177,150.68388
988.89978,150.87094
988.93317,150.77803
988.979,150.79039
988.92993,150.8356
988.93024,150.75706
989.1792,150.97942
989.3064,151.00514
989.34473,151.12798
989.42255,150.94269
989.4057,150.96207
989.32129,150.91953
989.59711,150.6916
989.58704,150.74663
989.62305,150.56006
989.47406,150.28937
989.51544,150.31018
989.57678,150.50897
989.55646,150.34743
989.63074,150.34413
989.59259,150.34674
989.47412,150.33391
989.27588,150.12492
989.32678,150.22975
989.24799,150.22168
989.33221,150.14136
989.13727,150.30925
989.19397,150.17302
989.03021,150.27116
989.45526,150.22136
989.4469,150.22408
989.42999,150.22061
989.57538,150.41991
989.22943,150.23134
988.95099,150.30403
989.20367,150.21547
989.13068,150.23283
989.198,150.16492
989.19092,150.20901
989.22546,150.18388
989.2392,150.13786
989.1153,150.22684
989.1723,150.12633
989.29303,150.22832
989.30188,150.22987
989.23724,150.31364
989.06506,150.18175
989.20508,150.14038
989.20789,150.17804
989.23834,150.20135
989.40814,150.32245
989.24493,150.20271
989.33051,150.25092
989.2395,150.11305
989.13092,150.30487
989.36719,150.09923
989.4679,150.29622
989.39282,150.20555
989.26044,150.16547
989.23682,150.17967
989.22961,150.11455
989.18286,150.18692
989.09845,150.15088
989.01947,150.30441
989.10913,150.20041
988.84344,150.29784
989.01837,150.22923
989.26819,150.18781
989.06,150.23134
988.9834,150.29039
989.11792,150.24026
989.19196,150.16327
988.95367,150.3344
988.98212,150.30899
988.90527,150.33305
988.92133,150.42802
988.92316,150.48695
988.91077,150.42778
988.84979,150.63004
988.76556,150.57509
988.84857,150.51396
988.89557,150.82338
988.91235,150.5961
988.85999,150.64497
988.87787,150.62248
988.88422,150.64339
988.9953,150.27713
988.98413,150.3483
988.99841,150.23509
989.02588,150.37415
988.94067,150.37706
988.96545,150.31693
989.01013,150.23193
988.98987,150.25371
989.01587,150.32544
988.91864,150.1937
989.01105,150.35808
988.87531,150.42535
988.92371,150.48563
988.78351,150.62105
988.87482,150.54309
988.95557,150.35698
988.96857,150.25549
988.96271,150.25375
988.92877,150.32315
988.87347,150.56
988.97455,150.64758
988.92432,150.48018
988.86163,150.59645
988.88409,150.69823
988.85504,150.51405
988.9118,150.38802
988.86981,150.45573
988.92761,150.23883
988.96985,150.30196
988.89355,150.26137
988.88232,150.45692
988.84491,150.61221
988.93207,150.7429
988.78986,150.50221
988.89313,150.3448
988.87915,150.22601
988.91919,150.27931
988.90442,150.30165
988.92322,150.32227
988.97968,150.37553
988.91711,150.26004
988.91748,150.30266
988.92798,150.26215
988.91321,150.40434
988.88239,150.60159
988.87689,150.75998
988.93726,150.74763
988.86407,150.7778
988.83789,150.64685
988.9588,150.89081
989.09735,150.88809
989.25067,150.97382
989.14703,151.03738
989.31244,150.991
988.89081,150.8963
989.02484,150.8698
988.91553,150.87738
988.84656,150.79686
989.10242,150.98148
989.12622,150.9924
989.13373,150.90358
989.18585,151.01947
988.92749,150.75623
988.8941,150.89185
989.13318,150.92046
989.42938,151.08322
989.57263,150.81473
989.55853,151.05595
989.5379,150.91022
989.44708,150.92804
989.45929,150.94478
989.64435,150.67842
989.59906,150.82547
989.63202,150.83012
989.7868,150.75372
989.6571,150.65251
989.66681,150.84254
989.70575,150.71486
989.60992,150.4908
989.52972,150.91734
989.57812,150.90736
989.47906,150.9469
989.49738,150.82356
989.4787,150.95506
989.64728,150.68808
989.73602,150.67108
989.6156,150.759
989.71045,150.69691
989.64905,150.67619
989.59174,150.88928
989.61743,150.76251
989.61896,150.70102
989.66895,150.7157
989.56586,150.77789
989.59491,150.97282
989.5318,150.84142
989.5929,150.93907
989.51691,150.82027
989.50842,150.99527
989.5708,150.73663
989.67297,150.72917
989.67596,150.79486
989.71118,150.67519
989.45929,150.53204
989.55646,150.26103
989.54028,150.32381
989.54767,150.21906
989.50055,150.34915
989.57727,150.29779
989.49103,150.26735
989.55469,150.3351
989.61835,150.30254
989.591,150.26515
989.53851,150.29028
989.58173,150.38255
989.55664,150.17204
989.63513,150.37717
989.62531,150.29146
989.50873,150.38612
989.58142,150.27841
989.49841,150.27396
989.17218,150.29028
988.91785,150.30711
988.90753,150.31769
988.9848,150.26135
988.89825,150.35152
989.05499,150.33904
988.97394,150.35703
988.9538,150.15619
988.96198,150.38933
988.9223,150.33905
988.86224,150.30528
988.95135,150.27243
988.95618,150.35271
989.00128,150.3735
988.92493,150.19748
988.91571,150.35207
988.9444,150.23895
988.91321,150.37587
988.91614,150.1951
988.92883,150.34529
988.87787,150.33755
989.05206,150.27034
988.95447,150.3174
988.95435,150.32666
988.96991,150.27612
988.93622,150.34332
988.90344,150.32816
989.03107,150.23657
988.84381,150.3521
988.92163,150.19922
988.93402,150.29585
988.89532,150.29163
988.96497,150.33337
988.91809,150.27042
988.92322,150.31372
988.88159,150.43613
988.96814,150.25018
988.93164,150.36913
988.93573,150.2908
988.9433,150.37057
988.9314,150.27919
988.94299,150.32054
989.04248,150.30051
988.97137,150.25179
988.8797,150.35193
988.87109,150.25826
988.92401,150.41696
988.88489,150.2462
989.0058,150.40065
988.98206,150.40089
988.93365,150.34573
988.91388,150.27722
988.99872,150.37961
988.98016,150.24681
988.97314,150.28091
988.99097,150.3381
988.9917,150.32649
988.87695,150.42152
988.90851,150.30579
989.0058,150.32864
989.00079,150.29686
988.9491,150.3231
988.88062,150.30627
988.93225,150.34827
988.90314,150.33809
988.96075,150.27327
988.91528,150.33963
988.96008,150.4077
988.8988,150.31831
988.95874,150.22664
988.92511,150.38559
989.01135,150.25105
989.02032,150.32292
988.93652,150.2986
988.92273,150.36961
